1.013323757797479630e-02,1.444600336253643036e-02
1.010875403881072998e-02,1.030524633824825287e-02
1.007000450044870377e-02,1.019912213087081909e-02
1.005004439502954483e-02,1.266520842909812927e-02
1.003055833280086517e-02,1.012791693210601807e-02
9.980346076190471649e-03,1.213978976011276245e-02
9.974337182939052582e-03,1.181027106940746307e-02
9.960095398128032684e-03,1.032903231680393219e-02
9.947391226887702942e-03,1.282433234155178070e-02
9.935059584677219391e-03,1.463550794869661331e-02
9.881569072604179382e-03,1.359031256288290024e-02
9.880981408059597015e-03,1.026542764157056808e-02
9.842006489634513855e-03,1.363027468323707581e-02
9.840777143836021423e-03,9.881295263767242432e-03
9.818401187658309937e-03,9.870536625385284424e-03
9.812497533857822418e-03,1.010766997933387756e-02
9.812043979763984680e-03,9.982069022953510284e-03
9.786858223378658295e-03,1.249624788761138916e-02
9.775218553841114044e-03,1.017740182578563690e-02
9.758073836565017700e-03,1.023386977612972260e-02
9.744269773364067078e-03,9.993447922170162201e-03
9.739866480231285095e-03,1.049373578280210495e-02
9.733786806464195251e-03,9.979729540646076202e-03
9.714818559587001801e-03,1.492957770824432373e-02
9.696912020444869995e-03,1.141526177525520325e-02
9.687615558505058289e-03,1.078716851770877838e-02
9.665531106293201447e-03,1.044490747153759003e-02
9.650642052292823792e-03,9.761034511029720306e-03
9.576512500643730164e-03,1.258399803191423416e-02
9.553187526762485504e-03,1.033697277307510376e-02
9.542352519929409027e-03,9.668024256825447083e-03
9.531999006867408752e-03,1.325743924826383591e-02
9.526520967483520508e-03,1.064047496765851974e-02
9.525549598038196564e-03,1.524311304092407227e-02
9.524064138531684875e-03,1.408044341951608658e-02
9.492623619735240936e-03,1.187571510672569275e-02
9.488061070442199707e-03,1.366321370005607605e-02
9.465183131396770477e-03,1.142066065222024918e-02
9.458049200475215912e-03,1.115793455392122269e-02
9.443632327020168304e-03,9.717175737023353577e-03
9.442823007702827454e-03,1.060707774013280869e-02
9.407023899257183075e-03,1.010464224964380264e-02
9.382611140608787537e-03,2.154341153800487518e-02
9.377478621900081635e-03,1.020383276045322418e-02
9.370090439915657043e-03,9.778200648725032806e-03
9.357953444123268127e-03,1.035176310688257217e-02
9.352545253932476044e-03,1.055615954101085663e-02
9.285369887948036194e-03,1.192512456327676773e-02
9.263072162866592407e-03,1.529145147651433945e-02
9.242456406354904175e-03,1.024640910327434540e-02
9.229891933500766754e-03,1.676937937736511230e-02
9.227686561644077301e-03,1.330946292728185654e-02
9.210309013724327087e-03,1.128294691443443298e-02
9.195373393595218658e-03,1.131887827068567276e-02
9.175052866339683533e-03,1.364804711192846298e-02
9.164202027022838593e-03,1.265978626906871796e-02
9.162827394902706146e-03,1.268461626023054123e-02
9.156025014817714691e-03,9.234738536179065704e-03
9.145365096628665924e-03,9.919778443872928619e-03
9.131861850619316101e-03,1.045514736324548721e-02
9.102428331971168518e-03,9.193579666316509247e-03
9.094003587961196899e-03,1.116737257689237595e-02
9.082125499844551086e-03,1.118725165724754333e-02
9.081789292395114899e-03,1.758987270295619965e-02
9.024334140121936798e-03,9.923965670168399811e-03
9.010144509375095367e-03,9.841646067798137665e-03
9.006358683109283447e-03,1.106813456863164902e-02
9.005987085402011871e-03,1.454791706055402756e-02
8.999210782349109650e-03,1.110765989869832993e-02
8.989154361188411713e-03,1.316158380359411240e-02
8.937785401940345764e-03,1.117198262363672256e-02
8.935328572988510132e-03,1.123673841357231140e-02
8.898179978132247925e-03,1.101824361830949783e-02
8.891479112207889557e-03,1.285940129309892654e-02
8.875286206603050232e-03,1.753357984125614166e-02
8.861292153596878052e-03,1.048517972230911255e-02
8.857087232172489166e-03,1.064001861959695816e-02
8.832292631268501282e-03,1.260890532284975052e-02
8.828420192003250122e-03,1.126105710864067078e-02
8.817198686301708221e-03,1.089954562485218048e-02
8.807235397398471832e-03,1.592556200921535492e-02
8.789004758000373840e-03,1.093188486993312836e-02
8.766470476984977722e-03,9.028814733028411865e-03
8.754478767514228821e-03,9.157428517937660217e-03
8.747525513172149658e-03,1.103786658495664597e-02
8.729249238967895508e-03,1.044238451868295670e-02
8.707869797945022583e-03,9.250200353562831879e-03
8.704596199095249176e-03,9.693394415080547333e-03
8.701517246663570404e-03,1.081010606139898300e-02
8.652987889945507050e-03,9.113182313740253448e-03
8.641470223665237427e-03,1.064163073897361755e-02
8.607467636466026306e-03,9.385573677718639374e-03
8.581520989537239075e-03,1.390219014137983322e-02
8.578549139201641083e-03,1.132252160459756851e-02
8.577143773436546326e-03,9.915013797581195831e-03
8.572082966566085815e-03,1.338592544198036194e-02
8.561337366700172424e-03,9.438374079763889313e-03
8.553882129490375519e-03,9.028538130223751068e-03
8.541218005120754242e-03,1.078590750694274902e-02
8.517423644661903381e-03,9.138429537415504456e-03
8.511328138411045074e-03,1.243965420871973038e-02
8.506150916218757629e-03,1.234569121152162552e-02
8.481420576572418213e-03,9.090049192309379578e-03
8.460992947220802307e-03,9.266498498618602753e-03
8.424903266131877899e-03,8.498200215399265289e-03
8.423312567174434662e-03,8.703482337296009064e-03
8.414677344262599945e-03,8.592002093791961670e-03
8.414451964199542999e-03,1.029626652598381042e-02
8.391215465962886810e-03,1.222085952758789062e-02
8.386965841054916382e-03,8.771117776632308960e-03
8.382612839341163635e-03,9.189156815409660339e-03
8.369671180844306946e-03,1.040692534297704697e-02
8.359168656170368195e-03,8.721072226762771606e-03
8.346771821379661560e-03,1.897191070020198822e-02
8.333624340593814850e-03,1.089962385594844818e-02
8.331248536705970764e-03,8.690748363733291626e-03
8.318443782627582550e-03,1.008128933608531952e-02
8.298644796013832092e-03,1.156859938055276871e-02
8.275899104773998260e-03,9.821990504860877991e-03
8.269014768302440643e-03,1.120096910744905472e-02
8.260805159807205200e-03,1.150458212941884995e-02
8.255743421614170074e-03,1.646279171109199524e-02
8.253938518464565277e-03,8.352017961442470551e-03
8.243118412792682648e-03,1.358529366552829742e-02
8.242736570537090302e-03,8.514446206390857697e-03
8.232557214796543121e-03,1.119796838611364365e-02
8.223411627113819122e-03,1.100556645542383194e-02
8.207411505281925201e-03,8.287906646728515625e-03
8.193839341402053833e-03,1.226472575217485428e-02
8.146318607032299042e-03,1.180765032768249512e-02
8.145636878907680511e-03,9.401388466358184814e-03
8.140429854393005371e-03,9.668112732470035553e-03
8.109901100397109985e-03,1.105408929288387299e-02
8.108150213956832886e-03,1.606587693095207214e-02
8.097758516669273376e-03,8.363313041627407074e-03
8.094973862171173096e-03,1.256514992564916611e-02
8.093015290796756744e-03,8.962064050137996674e-03
8.064459078013896942e-03,9.188123047351837158e-03
8.056811057031154633e-03,8.786699734628200531e-03
8.041958324611186981e-03,9.096246212720870972e-03
8.036149665713310242e-03,9.087420068681240082e-03
8.031394332647323608e-03,1.154144667088985443e-02
8.022350259125232697e-03,1.298338919878005981e-02
7.998981513082981110e-03,1.017481740564107895e-02
7.998700253665447235e-03,9.217217564582824707e-03
7.996873930096626282e-03,1.075223740190267563e-02
7.994023151695728302e-03,8.514722809195518494e-03
7.985461503267288208e-03,1.130055263638496399e-02
7.972810417413711548e-03,1.599437743425369263e-02
7.972471415996551514e-03,8.829071186482906342e-03
7.965055294334888458e-03,1.067738234996795654e-02
7.955783978104591370e-03,1.006924547255039215e-02
7.950000464916229248e-03,9.836412034928798676e-03
7.947817444801330566e-03,1.081877108663320541e-02
7.892945781350135803e-03,1.217967551201581955e-02
7.888910360634326935e-03,8.323497138917446136e-03
7.887160405516624451e-03,1.721547357738018036e-02
7.875004783272743225e-03,8.282403461635112762e-03
7.865093648433685303e-03,8.058591745793819427e-03
7.829693146049976349e-03,7.864756509661674500e-03
7.825458422303199768e-03,1.000944059342145920e-02
7.811849936842918396e-03,1.140712480992078781e-02
7.810569833964109421e-03,1.784818992018699646e-02
7.805933710187673569e-03,8.912783116102218628e-03
7.800634484738111496e-03,2.031857706606388092e-02
7.785942405462265015e-03,9.122050367295742035e-03
7.768120616674423218e-03,7.935049012303352356e-03
7.762113120406866074e-03,1.243233680725097656e-02
7.743577938526868820e-03,1.176998298615217209e-02
7.734507322311401367e-03,8.713380433619022369e-03
7.724836468696594238e-03,8.384235203266143799e-03
7.719695568084716797e-03,1.315488480031490326e-02
7.701960857957601547e-03,7.711867336183786392e-03
7.689603138715028763e-03,9.096141904592514038e-03
7.676522713154554367e-03,8.215753361582756042e-03
7.659366820007562637e-03,1.066389679908752441e-02
7.642853073775768280e-03,9.317440912127494812e-03
7.626755628734827042e-03,7.883565500378608704e-03
7.624827791005373001e-03,8.355136029422283173e-03
7.623719517141580582e-03,8.771117776632308960e-03
7.622630801051855087e-03,1.757669262588024139e-02
7.612371351569890976e-03,1.336883287876844406e-02
7.610000204294919968e-03,1.979801245033740997e-02
7.589505985379219055e-03,8.033710531890392303e-03
7.550423964858055115e-03,9.259924292564392090e-03
7.547350600361824036e-03,9.027325548231601715e-03
7.545972242951393127e-03,1.195465214550495148e-02
7.534387987107038498e-03,7.770598400384187698e-03
7.533857133239507675e-03,8.622325956821441650e-03
7.533730939030647278e-03,8.663232438266277313e-03
7.533080410212278366e-03,8.130959235131740570e-03
7.511404808610677719e-03,1.769003644585609436e-02
7.499900180846452713e-03,1.218819897621870041e-02
7.497719489037990570e-03,8.556342683732509613e-03
7.494751363992691040e-03,7.520970888435840607e-03
7.467402610927820206e-03,8.251266553997993469e-03
7.467060815542936325e-03,7.680273614823818207e-03
7.459101732820272446e-03,1.253370661288499832e-02
7.448523305356502533e-03,7.660202216356992722e-03
7.437613792717456818e-03,9.453686885535717010e-03
7.435179781168699265e-03,8.862561546266078949e-03
7.403417956084012985e-03,7.885841652750968933e-03
7.388971280306577682e-03,7.762757129967212677e-03
7.326465565711259842e-03,8.833877742290496826e-03
7.307537365704774857e-03,9.850507602095603943e-03
7.306415122002363205e-03,1.402365136891603470e-02
7.304060738533735275e-03,7.651281077414751053e-03
7.300883531570434570e-03,8.127300068736076355e-03
7.286981679499149323e-03,1.388458535075187683e-02
7.281277328729629517e-03,7.674021180719137192e-03
7.279017940163612366e-03,9.886814281344413757e-03
7.269147317856550217e-03,1.685588620603084564e-02
7.266539614647626877e-03,9.938153438270092010e-03
7.264296058565378189e-03,9.846410714089870453e-03
7.237810641527175903e-03,1.292422506958246231e-02
7.232758682221174240e-03,8.087885566055774689e-03
7.225828710943460464e-03,1.079047750681638718e-02
7.224264554679393768e-03,8.386543020606040955e-03
7.223108783364295959e-03,7.916381582617759705e-03
7.213917095214128494e-03,1.245183963328599930e-02
7.207503076642751694e-03,1.499601919203996658e-02
7.200277876108884811e-03,7.329945452511310577e-03
7.180731277912855148e-03,1.456286013126373291e-02
7.180014159530401230e-03,1.026551984250545502e-02
7.171122822910547256e-03,7.926777005195617676e-03
7.169560529291629791e-03,9.671757929027080536e-03
7.154599763453006744e-03,7.551655638962984085e-03
7.150175049901008606e-03,1.582914032042026520e-02
7.143619470298290253e-03,1.184392254799604416e-02
7.142527494579553604e-03,7.365018595010042191e-03
7.121193688362836838e-03,7.753257174044847488e-03
7.119761314243078232e-03,9.099680930376052856e-03
7.117035798728466034e-03,1.125208381563425064e-02
7.114000152796506882e-03,7.987377233803272247e-03
7.103872019797563553e-03,7.137653883546590805e-03
7.089033722877502441e-03,8.636405691504478455e-03
7.061685435473918915e-03,1.121772266924381256e-02
7.059589028358459473e-03,7.140896283090114594e-03
7.040624972432851791e-03,9.495277889072895050e-03
7.037684321403503418e-03,7.264908868819475174e-03
7.031457964330911636e-03,7.192975841462612152e-03
7.020149379968643188e-03,7.621377706527709961e-03
7.014848757535219193e-03,1.196160912513732910e-02
7.014591712504625320e-03,7.156151346862316132e-03
7.011076901108026505e-03,7.111012469977140427e-03
7.010349538177251816e-03,7.529554888606071472e-03
7.008830085396766663e-03,1.338305603712797165e-02
7.008024025708436966e-03,7.292194291949272156e-03
7.000864017754793167e-03,7.707561366260051727e-03
6.992431823164224625e-03,7.599796168506145477e-03
6.976997945457696915e-03,7.264853920787572861e-03
6.965127307921648026e-03,8.635426871478557587e-03
6.963009480386972427e-03,8.637893013656139374e-03
6.961249746382236481e-03,8.638709783554077148e-03
6.952733267098665237e-03,1.134851947426795959e-02
6.937787868082523346e-03,7.793157361447811127e-03
6.919602397829294205e-03,1.082040183246135712e-02
6.908183451741933823e-03,1.145183853805065155e-02
6.907423492521047592e-03,1.238037925213575363e-02
6.896448321640491486e-03,8.872214704751968384e-03
6.891371216624975204e-03,7.816245779395103455e-03
6.888432428240776062e-03,1.637142337858676910e-02
6.886958610266447067e-03,7.310342043638229370e-03
6.878117565065622330e-03,7.948905229568481445e-03
6.874227430671453476e-03,8.508701808750629425e-03
6.873674225062131882e-03,7.971285842359066010e-03
6.860284134745597839e-03,8.571756072342395782e-03
6.859271321445703506e-03,8.117647841572761536e-03
6.857762113213539124e-03,1.506246626377105713e-02
6.825503427535295486e-03,8.351969532668590546e-03
6.822389550507068634e-03,8.307382464408874512e-03
6.817404180765151978e-03,1.164678111672401428e-02
6.797212641686201096e-03,7.203894667327404022e-03
6.794600747525691986e-03,9.353405795991420746e-03
6.781098898500204086e-03,8.535180240869522095e-03
6.778864189982414246e-03,7.376740686595439911e-03
6.775234360247850418e-03,1.389787718653678894e-02
6.749740801751613617e-03,6.775551475584506989e-03
6.745784077793359756e-03,8.164227008819580078e-03
6.739740259945392609e-03,1.201244816184043884e-02
6.736809387803077698e-03,7.023396436125040054e-03
6.695871707051992416e-03,8.881092071533203125e-03
6.692458409816026688e-03,7.442647591233253479e-03
6.689499132335186005e-03,6.773986853659152985e-03
6.668590474873781204e-03,7.107327226549386978e-03
6.652443204075098038e-03,6.983673665672540665e-03
6.630610674619674683e-03,7.986137643456459045e-03
6.625707726925611496e-03,6.632729433476924896e-03
6.602817680686712265e-03,6.877441424876451492e-03
6.598128471523523331e-03,6.932084914296865463e-03
6.587343756109476089e-03,9.113073348999023438e-03
6.576306186616420746e-03,8.167673833668231964e-03
6.569269578903913498e-03,1.125746406614780426e-02
6.551175378262996674e-03,7.248137611895799637e-03
6.537652574479579926e-03,9.469133801758289337e-03
6.528790108859539032e-03,1.052236184477806091e-02
6.479398347437381744e-03,7.286021020263433456e-03
6.477545946836471558e-03,6.662702187895774841e-03
6.463164929300546646e-03,7.663282565772533417e-03
6.457871291786432266e-03,7.912016473710536957e-03
6.456670816987752914e-03,7.779113017022609711e-03
6.451643072068691254e-03,6.695334333926439285e-03
6.437048781663179398e-03,6.437864620238542557e-03
6.429626606404781342e-03,7.018226198852062225e-03
6.421253550797700882e-03,7.205476984381675720e-03
6.419797427952289581e-03,1.024119090288877487e-02
6.417328026145696640e-03,7.146509829908609390e-03
6.405630148947238922e-03,8.302806876599788666e-03
6.403881590813398361e-03,6.538034882396459579e-03
6.389452144503593445e-03,6.592071149498224258e-03
6.378730293363332748e-03,7.506830152124166489e-03
6.371695082634687424e-03,1.077965646982192993e-02
6.362208630889654160e-03,8.727090433239936829e-03
6.357106380164623260e-03,9.582213126122951508e-03
6.339132320135831833e-03,7.009001448750495911e-03
6.322191096842288971e-03,7.245860993862152100e-03
6.317539140582084656e-03,8.530251681804656982e-03
6.316660437732934952e-03,1.066636759787797928e-02
6.315211765468120575e-03,7.245522923767566681e-03
6.312218494713306427e-03,8.057046681642532349e-03
6.311853881925344467e-03,1.103986427187919617e-02
6.269689183682203293e-03,6.591069512069225311e-03
6.261692848056554794e-03,6.357743404805660248e-03
6.256276741623878479e-03,8.344759233295917511e-03
6.240040063858032227e-03,6.646390073001384735e-03
6.228330545127391815e-03,6.299849133938550949e-03
6.217950023710727692e-03,7.703025359660387039e-03
6.215279456228017807e-03,7.010855711996555328e-03
6.214724387973546982e-03,7.355875335633754730e-03
6.211610045284032822e-03,9.069234132766723633e-03
6.197047885507345200e-03,6.704065948724746704e-03
6.173531990498304367e-03,7.053828798234462738e-03
6.137841846793889999e-03,8.442215621471405029e-03
6.125210318714380264e-03,6.257563363760709763e-03
6.081734783947467804e-03,6.290055811405181885e-03
6.081192288547754288e-03,6.242499686777591705e-03
6.072874180972576141e-03,7.905833423137664795e-03
6.068228743970394135e-03,6.570943631231784821e-03
6.048545241355895996e-03,6.595612037926912308e-03
6.046470254659652710e-03,7.812944240868091583e-03
6.046445108950138092e-03,7.111821323633193970e-03
6.038948427885770798e-03,6.177977193146944046e-03
6.031890399754047394e-03,6.645494606345891953e-03
6.031790748238563538e-03,6.467031780630350113e-03
6.030870601534843445e-03,7.944331504404544830e-03
6.009409204125404358e-03,6.487680599093437195e-03
6.004881579428911209e-03,6.939178798347711563e-03
5.995364859700202942e-03,6.441094446927309036e-03
5.979715846478939056e-03,1.066291239112615585e-02
5.966992583125829697e-03,9.861450642347335815e-03
5.963002797216176987e-03,7.324302103370428085e-03
5.961593706160783768e-03,8.934679441154003143e-03
5.959236528724431992e-03,1.107072737067937851e-02
5.951613187789916992e-03,7.162967231124639511e-03
5.946940276771783829e-03,5.986401345580816269e-03
5.935402121394872665e-03,6.346487440168857574e-03
5.927402526140213013e-03,7.258443161845207214e-03
5.918192211538553238e-03,7.534221746027469635e-03
5.914676468819379807e-03,6.706795189529657364e-03
5.905192811042070389e-03,5.914702080190181732e-03
5.904921796172857285e-03,8.058845996856689453e-03
5.883408710360527039e-03,6.196208298206329346e-03
5.881045944988727570e-03,7.969567552208900452e-03
5.879208911210298538e-03,6.604619789868593216e-03
5.859394092112779617e-03,6.942780222743749619e-03
5.852871108800172806e-03,6.696267519146203995e-03
5.838167387992143631e-03,6.347330287098884583e-03
5.819123703986406326e-03,6.214772816747426987e-03
5.769046489149332047e-03,5.970678292214870453e-03
5.766038317233324051e-03,6.378855556249618530e-03
5.764815490692853928e-03,7.910612970590591431e-03
5.760486237704753876e-03,8.134371601045131683e-03
5.749417468905448914e-03,6.865019910037517548e-03
5.740958265960216522e-03,6.652593612670898438e-03
5.735459737479686737e-03,8.524112403392791748e-03
5.712652578949928284e-03,6.530344486236572266e-03
5.694752093404531479e-03,9.175734594464302063e-03
5.693022161722183228e-03,6.238469388335943222e-03
5.684135947376489639e-03,6.081003230065107346e-03
5.680167116224765778e-03,5.728263407945632935e-03
5.669215228408575058e-03,6.721852347254753113e-03
5.668676923960447311e-03,6.081726867705583572e-03
5.656677298247814178e-03,8.799283765256404877e-03
5.653724540024995804e-03,5.721136461943387985e-03
5.649504251778125763e-03,8.042972534894943237e-03
5.637632682919502258e-03,6.515712011605501175e-03
5.605006590485572815e-03,1.050326600670814514e-02
5.570278037339448929e-03,6.283589638769626617e-03
5.543879698961973190e-03,5.657066591084003448e-03
5.539142526686191559e-03,6.298896856606006622e-03
5.490591749548912048e-03,6.714030168950557709e-03
5.439889617264270782e-03,5.705558694899082184e-03
5.439632572233676910e-03,5.868739448487758636e-03
5.434050224721431732e-03,6.255629472434520721e-03
5.433461163192987442e-03,6.335305981338024139e-03
5.424914881587028503e-03,5.600803531706333160e-03
5.409861449152231216e-03,6.375735159963369370e-03
5.396072752773761749e-03,5.861219950020313263e-03
5.388181656599044800e-03,5.797197576612234116e-03
5.315580870956182480e-03,5.505951121449470520e-03
5.304318852722644806e-03,5.522852297872304916e-03
5.231299903243780136e-03,5.567638669162988663e-03
5.195440258830785751e-03,6.134378723800182343e-03
5.192773882299661636e-03,9.918236173689365387e-03
5.174881778657436371e-03,8.131082169711589813e-03
5.171856377273797989e-03,5.432283040136098862e-03
5.168113857507705688e-03,7.393037434667348862e-03
5.140690598636865616e-03,5.641958676278591156e-03
5.134169943630695343e-03,6.307567004114389420e-03
5.113335326313972473e-03,5.241354927420616150e-03
5.093142390251159668e-03,5.157867912203073502e-03
5.089449696242809296e-03,5.744432099163532257e-03
5.088113714009523392e-03,6.791803985834121704e-03
5.053612403571605682e-03,7.795331999659538269e-03
5.027713254094123840e-03,5.771386437118053436e-03
5.023235920816659927e-03,7.570528425276279449e-03
5.012414418160915375e-03,5.050593987107276917e-03
5.003368947654962540e-03,7.420842070132493973e-03
4.983833990991115570e-03,6.668718066066503525e-03
4.944350104779005051e-03,4.965974017977714539e-03
4.912290722131729126e-03,5.197941791266202927e-03
4.885673057287931442e-03,5.779705941677093506e-03
4.864000249654054642e-03,5.066448356956243515e-03
4.843696951866149902e-03,5.602187011390924454e-03
4.833683837205171585e-03,5.193284247070550919e-03
4.811704624444246292e-03,7.501179818063974380e-03
4.801812116056680679e-03,6.936245597898960114e-03
4.796029534190893173e-03,5.131841637194156647e-03
4.783837590366601944e-03,5.537445191293954849e-03
4.695391282439231873e-03,5.228250287473201752e-03
4.691812209784984589e-03,6.551839411258697510e-03
4.682456608861684799e-03,6.794652435928583145e-03
4.678995814174413681e-03,5.083109252154827118e-03
4.649913869798183441e-03,4.732293542474508286e-03
4.646998830139636993e-03,4.834645893424749374e-03
4.638156853616237640e-03,5.136360414326190948e-03
4.636269994080066681e-03,6.093882024288177490e-03
4.596063401550054550e-03,4.943723324686288834e-03
4.588572774082422256e-03,4.977197851985692978e-03
4.554030951112508774e-03,5.472960881888866425e-03
4.553976468741893768e-03,6.360581610351800919e-03
4.465254954993724823e-03,5.770727992057800293e-03
4.460190422832965851e-03,5.266735330224037170e-03
4.437792114913463593e-03,4.479308146983385086e-03
4.423414822667837143e-03,5.115994717925786972e-03
4.422329831868410110e-03,4.475220572203397751e-03
4.398283548653125763e-03,6.171069573611021042e-03
4.367676563560962677e-03,4.751526284962892532e-03
4.360836930572986603e-03,4.496320616453886032e-03
4.352401476353406906e-03,4.947171080857515335e-03
4.316364414989948273e-03,4.854626487940549850e-03
4.290034994482994080e-03,4.721504170447587967e-03
4.284985363483428955e-03,5.346494261175394058e-03
4.282826092094182968e-03,4.543753806501626968e-03
4.265923053026199341e-03,6.661208812147378922e-03
4.264187999069690704e-03,4.824727773666381836e-03
4.245397634804248810e-03,4.661008249968290329e-03
4.238513763993978500e-03,4.989839624613523483e-03
4.227682482451200485e-03,6.859292741864919662e-03
4.204628523439168930e-03,4.246068652719259262e-03
4.173703491687774658e-03,4.341025371104478836e-03
4.151878878474235535e-03,5.497490521520376205e-03
4.089572001248598099e-03,4.487816710025072098e-03
3.943361341953277588e-03,4.575816914439201355e-03
3.938768990337848663e-03,4.124669823795557022e-03
3.869444364681839943e-03,4.312933888286352158e-03
3.774188691750168800e-03,5.619982257485389709e-03
3.748879767954349518e-03,3.787690540775656700e-03
3.730388823896646500e-03,3.869754495099186897e-03
3.725063754245638847e-03,3.751706331968307495e-03
3.685715608298778534e-03,3.950265701860189438e-03
3.643363714218139648e-03,3.888624487444758415e-03
3.606591140851378441e-03,4.275008570402860641e-03
3.534770105034112930e-03,4.129515495151281357e-03
3.515352029353380203e-03,3.572044195607304573e-03
3.438924206420779228e-03,4.016478545963764191e-03
3.071546787396073341e-03,3.165138186886906624e-03
2.963426988571882248e-03,3.209563903510570526e-03
2.751108957454562187e-03,2.812916645780205727e-03
2.705586841329932213e-03,3.017482347786426544e-03
2.290349220857024193e-03,2.530513796955347061e-03
2.018241910263895988e-03,2.124994061887264252e-03
1.353883300907909870e-03,1.571655157022178173e-03
